id,id_item,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon
1221,1221,Brachydios Greaves α+,10,legs,both,2,0,0,142,174,194,3,-2,1,-3,1
1222,1222,Brachydios Helm β+,10,head,both,4,1,0,142,174,194,3,-2,1,-3,1
1223,1223,Brachydios Mail β+,10,chest,both,4,0,0,142,174,194,3,-2,1,-3,1
1224,1224,Brachydios Braces β+,10,arms,both,4,0,0,142,174,194,3,-2,1,-3,1
1225,1225,Brachydios Faulds β+,10,waist,both,4,2,0,142,174,194,3,-2,1,-3,1
1226,1226,Brachydios Greaves β+,10,legs,both,4,0,0,142,174,194,3,-2,1,-3,1
1227,1227,Tigrex Helm α+,10,head,both,1,0,0,142,174,194,2,0,-3,0,-2
1228,1228,Tigrex Mail α+,10,chest,both,2,0,0,142,174,194,2,0,-3,0,-2
1229,1229,Tigrex Braces α+,10,arms,both,1,0,0,142,174,194,2,0,-3,0,-2
1230,1230,Tigrex Tassets α+,10,waist,both,3,1,0,142,174,194,2,0,-3,0,-2
1231,1231,Tigrex Greaves α+,10,legs,both,3,1,0,142,174,194,2,0,-3,0,-2
1232,1232,Tigrex Helm β+,10,head,both,4,0,0,142,174,194,2,0,-3,0,-2
1233,1233,Tigrex Mail β+,10,chest,both,4,1,0,142,174,194,2,0,-3,0,-2
1234,1234,Tigrex Braces β+,10,arms,both,4,0,0,142,174,194,2,0,-3,0,-2
1235,1235,Tigrex Tassets β+,10,waist,both,4,2,1,142,174,194,2,0,-3,0,-2
1236,1236,Tigrex Greaves β+,10,legs,both,4,2,0,142,174,194,2,0,-3,0,-2
1237,1237,Rex Roar Helm α+,11,head,both,3,0,0,158,182,202,3,-4,-2,0,0
1238,1238,Rex Roar Mail α+,11,chest,both,3,0,0,158,182,202,3,-4,-2,0,0
1239,1239,Rex Roar Braces α+,11,arms,both,3,0,0,158,182,202,3,-4,-2,0,0
1240,1240,Rex Roar Coil α+,11,waist,both,2,0,0,158,182,202,3,-4,-2,0,0
1241,1241,Rex Roar Greaves α+,11,legs,both,1,0,0,158,182,202,3,-4,-2,0,0
1242,1242,Rex Roar Helm β+,11,head,both,4,0,0,158,182,202,3,-4,-2,0,0
1243,1243,Rex Roar Mail β+,11,chest,both,4,1,0,158,182,202,3,-4,-2,0,0
1244,1244,Rex Roar Braces β+,11,arms,both,4,0,0,158,182,202,3,-4,-2,0,0
1245,1245,Rex Roar Coil β+,11,waist,both,4,0,0,158,182,202,3,-4,-2,0,0
1246,1246,Rex Roar Greaves β+,11,legs,both,4,0,0,158,182,202,3,-4,-2,0,0
1247,1247,Black Belt Helm α+,11,head,both,3,0,0,150,174,194,1,1,1,1,2
1248,1248,Black Belt Mail α+,11,chest,both,1,1,1,150,174,194,1,1,1,1,2
1249,1249,Black Belt Braces α+,11,arms,both,3,0,0,150,174,194,1,1,1,1,2
1250,1250,Black Belt Tassets α+,11,waist,both,3,0,0,150,174,194,1,1,1,1,2
1251,1251,Black Belt Greaves α+,11,legs,both,2,2,0,150,174,194,1,1,1,1,2
1252,1252,Black Belt Helm β+,11,head,both,4,2,0,150,174,194,1,1,1,1,2
1253,1253,Black Belt Mail β+,11,chest,both,4,1,1,150,174,194,1,1,1,1,2
1254,1254,Black Belt Braces β+,11,arms,both,4,1,0,150,174,194,1,1,1,1,2
1255,1255,Black Belt Tassets β+,11,waist,both,4,1,0,150,174,194,1,1,1,1,2
1256,1256,Black Belt Greaves β+,11,legs,both,4,2,0,150,174,194,1,1,1,1,2
1257,1257,Dober Helm α+,11,head,both,1,0,0,152,176,196,-2,0,-1,-1,4
1258,1258,Dober Mail α+,11,chest,both,1,1,1,152,176,196,-2,0,-1,-1,4
1259,1259,Dober Vambraces α+,11,arms,both,2,1,0,152,176,196,-2,0,-1,-1,4
1260,1260,Dober Coil α+,11,waist,both,2,1,0,152,176,196,-2,0,-1,-1,4
1261,1261,Dober Greaves α+,11,legs,both,2,0,0,152,176,196,-2,0,-1,-1,4
1262,1262,Dober Helm β+,11,head,both,4,0,0,152,176,196,-2,0,-1,-1,4
1263,1263,Dober Mail β+,11,chest,both,4,1,1,152,176,196,-2,0,-1,-1,4
1264,1264,Dober Vambraces β+,11,arms,both,4,1,0,152,176,196,-2,0,-1,-1,4
1265,1265,Dober Coil β+,11,waist,both,4,2,0,152,176,196,-2,0,-1,-1,4
1266,1266,Dober Greaves β+,11,legs,both,4,2,0,152,176,196,-2,0,-1,-1,4
1267,1267,Damascus Helm α+,11,head,both,3,0,0,152,176,196,4,-2,0,0,0
1268,1268,Damascus Mail α+,11,chest,both,3,1,0,152,176,196,4,-2,0,0,0
1269,1269,Damascus Vambraces α+,11,arms,both,2,1,0,152,176,196,4,-2,0,0,0
1270,1270,Damascus Coil α+,11,waist,both,3,2,0,152,176,196,4,-2,0,0,0
1271,1271,Damascus Greaves α+,11,legs,both,2,1,0,152,176,196,4,-2,0,0,0
1272,1272,Damascus Helm β+,11,head,both,4,1,1,152,176,196,4,-2,0,0,0
1273,1273,Damascus Mail β+,11,chest,both,4,2,1,152,176,196,4,-2,0,0,0
1274,1274,Damascus Vambraces β+,11,arms,both,4,1,0,152,176,196,4,-2,0,0,0
1275,1275,Damascus Coil β+,11,waist,both,4,3,1,152,176,196,4,-2,0,0,0
1276,1276,Damascus Greaves β+,11,legs,both,4,2,0,152,176,196,4,-2,0,0,0
1277,1277,Pride Helm α+,11,head,both,2,1,0,154,178,198,3,1,-2,-4,-2
1278,1278,Pride Mail α+,11,chest,both,1,1,0,154,178,198,3,1,-2,-4,-2
1279,1279,Pride Vambraces α+,11,arms,both,3,0,0,154,178,198,3,1,-2,-4,-2
1280,1280,Pride Coil α+,11,waist,both,3,0,0,154,178,198,3,1,-2,-4,-2
1281,1281,Pride Greaves α+,11,legs,both,3,0,0,154,178,198,3,1,-2,-4,-2
1282,1282,Pride Helm β+,11,head,both,4,1,0,154,178,198,3,1,-2,-4,-2
1283,1283,Pride Mail β+,11,chest,both,4,1,1,154,178,198,3,1,-2,-4,-2
1284,1284,Pride Vambraces β+,11,arms,both,4,3,0,154,178,198,3,1,-2,-4,-2
1285,1285,Pride Coil β+,11,waist,both,4,2,0,154,178,198,3,1,-2,-4,-2
1286,1286,Pride Greaves β+,11,legs,both,4,2,0,154,178,198,3,1,-2,-4,-2
1287,1287,Esurient Helm α+,11,head,both,1,0,0,156,180,200,2,1,-3,1,-3
1288,1288,Esurient Mail α+,11,chest,both,2,0,0,156,180,200,2,1,-3,1,-3
1289,1289,Esurient Vambraces α+,11,arms,both,2,0,0,156,180,200,2,1,-3,1,-3
1290,1290,Esurient Faulds α+,11,waist,both,1,0,0,156,180,200,2,1,-3,1,-3
1291,1291,Esurient Greaves α+,11,legs,both,2,2,0,156,180,200,2,1,-3,1,-3
1292,1292,Esurient Helm β+,11,head,both,4,3,0,156,180,200,2,1,-3,1,-3
1293,1293,Esurient Mail β+,11,chest,both,4,2,2,156,180,200,2,1,-3,1,-3
1294,1294,Esurient Vambraces β+,11,arms,both,4,0,0,156,180,200,2,1,-3,1,-3
1295,1295,Esurient Faulds β+,11,waist,both,4,1,0,156,180,200,2,1,-3,1,-3
1296,1296,Esurient Greaves β+,11,legs,both,4,2,0,156,180,200,2,1,-3,1,-3
1297,1297,Rimeguard Helm α+,12,head,both,3,2,0,154,172,192,-3,2,-1,4,-1
1298,1298,Rimeguard Mail α+,12,chest,both,1,0,0,154,172,192,-3,2,-1,4,-1
1299,1299,Rimeguard Vambraces α+,12,arms,both,1,0,0,154,172,192,-3,2,-1,4,-1
1300,1300,Rimeguard Coil α+,12,waist,both,2,1,0,154,172,192,-3,2,-1,4,-1
1301,1301,Rimeguard Greaves α+,12,legs,both,1,1,0,154,172,192,-3,2,-1,4,-1
1302,1302,Rimeguard Helm β+,12,head,both,4,2,0,154,172,192,-3,2,-1,4,-1
1303,1303,Rimeguard Mail β+,12,chest,both,4,1,0,154,172,192,-3,2,-1,4,-1
1304,1304,Rimeguard Vambraces β+,12,arms,both,4,0,0,154,172,192,-3,2,-1,4,-1
1305,1305,Rimeguard Coil β+,12,waist,both,4,1,0,154,172,192,-3,2,-1,4,-1
1306,1306,Rimeguard Greaves β+,12,legs,both,4,1,0,154,172,192,-3,2,-1,4,-1
1307,1307,Fellshroud Helm α+,12,head,both,1,0,0,156,174,194,-2,4,1,1,-3
1308,1308,Fellshroud Mail α+,12,chest,both,3,1,0,156,174,194,-2,4,1,1,-3
1309,1309,Fellshroud Braces α+,12,arms,both,2,1,1,156,174,194,-2,4,1,1,-3
1310,1310,Fellshroud Coil α+,12,waist,both,2,1,0,156,174,194,-2,4,1,1,-3
1311,1311,Fellshroud Greaves α+,12,legs,both,3,2,0,156,174,194,-2,4,1,1,-3
1312,1312,Fellshroud Helm β+,12,head,both,4,1,0,156,174,194,-2,4,1,1,-3
1313,1313,Fellshroud Mail β+,12,chest,both,4,2,0,156,174,194,-2,4,1,1,-3
1314,1314,Fellshroud Braces β+,12,arms,both,4,1,1,156,174,194,-2,4,1,1,-3
1315,1315,Fellshroud Coil β+,12,waist,both,4,2,0,156,174,194,-2,4,1,1,-3
1316,1316,Fellshroud Greaves β+,12,legs,both,4,3,0,156,174,194,-2,4,1,1,-3
1317,1317,Kaiser Crown α+,12,head,both,1,0,0,156,174,194,3,-3,1,-3,1
1318,1318,Kaiser Mail α+,12,chest,both,2,1,0,156,174,194,3,-3,1,-3,1
1319,1319,Kaiser Vambraces α+,12,arms,both,2,0,0,156,174,194,3,-3,1,-3,1
1320,1320,Kaiser Coil α+,12,waist,both,3,0,0,156,174,194,3,-3,1,-3,1
1321,1321,Kaiser Greaves α+,12,legs,both,2,0,0,156,174,194,3,-3,1,-3,1
1322,1322,Kaiser Crown β+,12,head,both,4,0,0,156,174,194,3,-3,1,-3,1
1323,1323,Kaiser Mail β+,12,chest,both,4,1,1,156,174,194,3,-3,1,-3,1
1324,1324,Kaiser Vambraces β+,12,arms,both,4,3,0,156,174,194,3,-3,1,-3,1
1325,1325,Kaiser Coil β+,12,waist,both,4,2,1,156,174,194,3,-3,1,-3,1
1326,1326,Kaiser Greaves β+,12,legs,both,4,0,0,156,174,194,3,-3,1,-3,1
1327,1327,Kushala Glare α+,12,head,both,2,0,0,156,174,194,0,2,-3,4,-2
1328,1328,Kushala Cista α+,12,chest,both,1,0,0,156,174,194,0,2,-3,4,-2
1329,1329,Kushala Grip α+,12,arms,both,1,0,0,156,174,194,0,2,-3,4,-2
1330,1330,Kushala Cocoon α+,12,waist,both,2,0,0,156,174,194,0,2,-3,4,-2
1331,1331,Kushala Crus α+,12,legs,both,1,0,0,156,174,194,0,2,-3,4,-2
1332,1332,Kushala Glare β+,12,head,both,4,1,0,156,174,194,0,2,-3,4,-2
1333,1333,Kushala Cista β+,12,chest,both,4,2,0,156,174,194,0,2,-3,4,-2
1334,1334,Kushala Grip β+,12,arms,both,4,2,0,156,174,194,0,2,-3,4,-2
1335,1335,Kushala Cocoon β+,12,waist,both,4,1,0,156,174,194,0,2,-3,4,-2
1336,1336,Kushala Crus β+,12,legs,both,4,3,0,156,174,194,0,2,-3,4,-2
1337,1337,Kirin Horn α+,12,head,both,3,1,0,154,172,192,-3,-2,4,-2,2
1338,1338,Kirin Jacket α+,12,chest,both,3,2,0,154,172,192,-3,-2,4,-2,2
1339,1339,Kirin Longarms α+,12,arms,both,3,2,0,154,172,192,-3,-2,4,-2,2
1340,1340,Kirin Hoop α+,12,waist,both,2,0,0,154,172,192,-3,-2,4,-2,2
1341,1341,Kirin Leg Guards α+,12,legs,both,1,0,0,154,172,192,-3,-2,4,-2,2
1342,1342,Kirin Horn β+,12,head,both,4,1,1,154,172,192,-3,-2,4,-2,2
1343,1343,Kirin Jacket β+,12,chest,both,4,2,0,154,172,192,-3,-2,4,-2,2
1344,1344,Kirin Longarms β+,12,arms,both,4,2,2,154,172,192,-3,-2,4,-2,2
1345,1345,Kirin Hoop β+,12,waist,both,4,1,1,154,172,192,-3,-2,4,-2,2
1346,1346,Kirin Leg Guards β+,12,legs,both,4,0,0,154,172,192,-3,-2,4,-2,2
1347,1347,Tentacle Cowl α+,12,head,both,1,0,0,158,176,196,-3,4,3,0,-2
1348,1348,Tentacle Cloak α+,12,chest,both,2,2,0,158,176,196,-3,4,3,0,-2
1349,1349,Tentacle Gloves α+,12,arms,both,1,0,0,158,176,196,-3,4,3,0,-2
1350,1350,Tentacle Coil α+,12,waist,both,1,1,1,158,176,196,-3,4,3,0,-2
1351,1351,Tentacle Greaves α+,12,legs,both,2,1,0,158,176,196,-3,4,3,0,-2
1352,1352,Tentacle Cowl β+,12,head,both,4,0,0,158,176,196,-3,4,3,0,-2
1353,1353,Tentacle Cloak β+,12,chest,both,4,2,0,158,176,196,-3,4,3,0,-2
1354,1354,Tentacle Gloves β+,12,arms,both,4,0,0,158,176,196,-3,4,3,0,-2
1355,1355,Tentacle Coil β+,12,waist,both,4,1,1,158,176,196,-3,4,3,0,-2
1356,1356,Tentacle Greaves β+,12,legs,both,4,2,0,158,176,196,-3,4,3,0,-2
1357,1357,Guild Palace Helm α+,11,head,both,3,0,0,154,178,198,1,2,2,1,1
1358,1358,Guild Palace Mail α+,11,chest,both,1,1,0,154,178,198,1,2,2,1,1
1359,1359,Guild Palace Braces α+,11,arms,both,3,0,0,154,178,198,1,2,2,1,1
1360,1360,Guild Palace Coil α+,11,waist,both,1,1,0,154,178,198,1,2,2,1,1
1361,1361,Guild Palace Greaves α+,11,legs,both,2,0,0,154,178,198,1,2,2,1,1
1362,1362,Guild Palace Helm β+,11,head,both,4,2,0,154,178,198,1,2,2,1,1
1363,1363,Guild Palace Mail β+,11,chest,both,4,2,0,154,178,198,1,2,2,1,1
1364,1364,Guild Palace Braces β+,11,arms,both,4,1,0,154,178,198,1,2,2,1,1
1365,1365,Guild Palace Coil β+,11,waist,both,4,1,0,154,178,198,1,2,2,1,1
1366,1366,Guild Palace Greaves β+,11,legs,both,4,1,0,154,178,198,1,2,2,1,1
1367,1367,Shara Ishvalda Helm α+,12,head,both,3,1,0,162,180,200,0,-2,3,-3,0
1368,1368,Shara Ishvalda Mail α+,12,chest,both,3,2,0,162,180,200,0,-2,3,-3,0
1369,1369,Shara Ishvalda Braces α+,12,arms,both,1,0,0,162,180,200,0,-2,3,-3,0
1370,1370,Shara Ishvalda Coil α+,12,waist,both,3,2,0,162,180,200,0,-2,3,-3,0
1371,1371,Shara Ishvalda Greaves α+,12,legs,both,1,1,1,162,180,200,0,-2,3,-3,0
1372,1372,Shara Ishvalda Helm β+,12,head,both,4,2,0,162,180,200,0,-2,3,-3,0
1373,1373,Shara Ishvalda Mail β+,12,chest,both,4,2,0,162,180,200,0,-2,3,-3,0
1374,1374,Shara Ishvalda Braces β+,12,arms,both,4,0,0,162,180,200,0,-2,3,-3,0
1375,1375,Shara Ishvalda Coil β+,12,waist,both,4,3,0,162,180,200,0,-2,3,-3,0
1376,1376,Shara Ishvalda Greaves β+,12,legs,both,4,2,1,162,180,200,0,-2,3,-3,0
1377,1377,Zorah Headgear α+,12,head,both,2,2,0,160,178,198,4,-3,-1,-2,-3
1378,1378,Zorah Hide α+,12,chest,both,3,1,0,160,178,198,4,-3,-1,-2,-3
1379,1379,Zorah Claws α+,12,arms,both,1,1,0,160,178,198,4,-3,-1,-2,-3
1380,1380,Zorah Spine α+,12,waist,both,3,2,0,160,178,198,4,-3,-1,-2,-3
1381,1381,Zorah Spurs α+,12,legs,both,3,1,0,160,178,198,4,-3,-1,-2,-3
1382,1382,Zorah Headgear β+,12,head,both,4,2,1,160,178,198,4,-3,-1,-2,-3
1383,1383,Zorah Hide β+,12,chest,both,4,2,0,160,178,198,4,-3,-1,-2,-3
1384,1384,Zorah Claws β+,12,arms,both,4,1,0,160,178,198,4,-3,-1,-2,-3
1385,1385,Zorah Spine β+,12,waist,both,4,3,0,160,178,198,4,-3,-1,-2,-3
1386,1386,Zorah Spurs β+,12,legs,both,4,3,0,160,178,198,4,-3,-1,-2,-3
1387,1387,Garuga Helm α+,11,head,both,3,0,0,154,178,198,2,-3,2,-2,-2
1388,1388,Garuga Mail α+,11,chest,both,1,0,0,154,178,198,2,-3,2,-2,-2
1389,1389,Garuga Vambraces α+,11,arms,both,1,0,0,154,178,198,2,-3,2,-2,-2
1390,1390,Garuga Tassets α+,11,waist,both,1,1,0,154,178,198,2,-3,2,-2,-2
1391,1391,Garuga Greaves α+,11,legs,both,3,3,0,154,178,198,2,-3,2,-2,-2
1392,1392,Garuga Helm β+,11,head,both,4,2,0,154,178,198,2,-3,2,-2,-2
1393,1393,Garuga Mail β+,11,chest,both,4,0,0,154,178,198,2,-3,2,-2,-2
1394,1394,Garuga Vambraces β+,11,arms,both,4,0,0,154,178,198,2,-3,2,-2,-2
1395,1395,Garuga Tassets β+,11,waist,both,4,3,0,154,178,198,2,-3,2,-2,-2
1396,1396,Garuga Greaves β+,11,legs,both,4,2,2,154,178,198,2,-3,2,-2,-2
1397,1397,Zinogre Helm α+,11,head,both,1,0,0,158,182,202,-1,-1,4,-4,1
1398,1398,Zinogre Mail α+,11,chest,both,3,0,0,158,182,202,-1,-1,4,-4,1
1399,1399,Zinogre Braces α+,11,arms,both,2,1,0,158,182,202,-1,-1,4,-4,1
1400,1400,Zinogre Coil α+,11,waist,both,2,0,0,158,182,202,-1,-1,4,-4,1
1401,1401,Zinogre Greaves α+,11,legs,both,1,0,0,158,182,202,-1,-1,4,-4,1
1402,1402,Zinogre Helm β+,11,head,both,4,0,0,158,182,202,-1,-1,4,-4,1
1403,1403,Zinogre Mail β+,11,chest,both,4,0,0,158,182,202,-1,-1,4,-4,1
1404,1404,Zinogre Braces β+,11,arms,both,4,2,0,158,182,202,-1,-1,4,-4,1
1405,1405,Zinogre Coil β+,11,waist,both,4,2,0,158,182,202,-1,-1,4,-4,1
1406,1406,Zinogre Greaves β+,11,legs,both,4,1,0,158,182,202,-1,-1,4,-4,1
1407,1407,Golden Lunehelm α+,12,head,both,2,2,0,162,180,200,3,-2,-4,0,4
1408,1408,Golden Lunemail α+,12,chest,both,3,1,0,162,180,200,3,-2,-4,0,4
1409,1409,Golden Lunebraces α+,12,arms,both,2,0,0,162,180,200,3,-2,-4,0,4
1410,1410,Golden Lunecoil α+,12,waist,both,2,2,0,162,180,200,3,-2,-4,0,4
1411,1411,Golden Lunegreaves α+,12,legs,both,1,0,0,162,180,200,3,-2,-4,0,4
1412,1412,Golden Lunehelm β+,12,head,both,4,2,0,162,180,200,3,-2,-4,0,4
1413,1413,Golden Lunemail β+,12,chest,both,4,2,1,162,180,200,3,-2,-4,0,4
1414,1414,Golden Lunebraces β+,12,arms,both,4,2,0,162,180,200,3,-2,-4,0,4
1415,1415,Golden Lunecoil β+,12,waist,both,4,2,0,162,180,200,3,-2,-4,0,4
1416,1416,Golden Lunegreaves β+,12,legs,both,4,0,0,162,180,200,3,-2,-4,0,4
1417,1417,Silver Solhelm α+,12,head,both,2,2,0,164,182,202,4,-3,-2,-2,3
1418,1418,Silver Solmail α+,12,chest,both,1,0,0,164,182,202,4,-3,-2,-2,3
1419,1419,Silver Solbraces α+,12,arms,both,2,2,0,164,182,202,4,-3,-2,-2,3
1420,1420,Silver Solcoil α+,12,waist,both,1,1,0,164,182,202,4,-3,-2,-2,3
1421,1421,Silver Solgreaves α+,12,legs,both,3,2,0,164,182,202,4,-3,-2,-2,3
1422,1422,Silver Solhelm β+,12,head,both,4,3,0,164,182,202,4,-3,-2,-2,3
1423,1423,Silver Solmail β+,12,chest,both,4,0,0,164,182,202,4,-3,-2,-2,3
1424,1424,Silver Solbraces β+,12,arms,both,4,2,0,164,182,202,4,-3,-2,-2,3
1425,1425,Silver Solcoil β+,12,waist,both,4,1,0,164,182,202,4,-3,-2,-2,3
1426,1426,Silver Solgreaves β+,12,legs,both,4,2,1,164,182,202,4,-3,-2,-2,3
1427,1427,Empress Crown α+,12,head,both,3,0,0,164,182,202,3,1,1,-3,-2
1428,1428,Empress Mail α+,12,chest,both,2,0,0,164,182,202,3,1,1,-3,-2
1429,1429,Empress Vambraces α+,12,arms,both,2,1,0,164,182,202,3,1,1,-3,-2
1430,1430,Empress Coil α+,12,waist,both,2,2,0,164,182,202,3,1,1,-3,-2
1431,1431,Empress Greaves α+,12,legs,both,3,1,0,164,182,202,3,1,1,-3,-2
1432,1432,Empress Crown β+,12,head,both,4,2,0,164,182,202,3,1,1,-3,-2
1433,1433,Empress Mail β+,12,chest,both,4,1,0,164,182,202,3,1,1,-3,-2
1434,1434,Empress Vambraces β+,12,arms,both,4,1,0,164,182,202,3,1,1,-3,-2
1435,1435,Empress Coil β+,12,waist,both,4,2,0,164,182,202,3,1,1,-3,-2
1436,1436,Empress Greaves β+,12,legs,both,4,2,0,164,182,202,3,1,1,-3,-2
1437,1437,Ruinous Helm α+,12,head,both,3,1,0,166,184,204,1,1,-3,1,-3
1438,1438,Ruinous Mail α+,12,chest,both,2,2,0,166,184,204,1,1,-3,1,-3
1439,1439,Ruinous Vambraces α+,12,arms,both,3,0,0,166,184,204,1,1,-3,1,-3
1440,1440,Ruinous Coil α+,12,waist,both,2,1,0,166,184,204,1,1,-3,1,-3
1441,1441,Ruinous Greaves α+,12,legs,both,2,0,0,166,184,204,1,1,-3,1,-3
1442,1442,Ruinous Helm β+,12,head,both,4,2,0,166,184,204,1,1,-3,1,-3
1443,1443,Ruinous Mail β+,12,chest,both,4,2,0,166,184,204,1,1,-3,1,-3
1444,1444,Ruinous Vambraces β+,12,arms,both,4,1,0,166,184,204,1,1,-3,1,-3
1445,1445,Ruinous Coil β+,12,waist,both,4,1,0,166,184,204,1,1,-3,1,-3
1446,1446,Ruinous Greaves β+,12,legs,both,4,1,0,166,184,204,1,1,-3,1,-3
1447,1447,Guildwork Head α+,12,head,both,3,2,0,162,180,200,2,1,1,2,2
1448,1448,Guildwork Body α+,12,chest,both,3,1,1,162,180,200,2,1,1,2,2
1449,1449,Guildwork Braces α+,12,arms,both,3,2,0,162,180,200,2,1,1,2,2
1450,1450,Guildwork Waist α+,12,waist,both,3,2,0,162,180,200,2,1,1,2,2
1451,1451,Guildwork Feet α+,12,legs,both,2,1,0,162,180,200,2,1,1,2,2
1452,1452,Guildwork Head β+,12,head,both,4,3,0,162,180,200,2,1,1,2,2
1453,1453,Guildwork Body β+,12,chest,both,4,2,2,162,180,200,2,1,1,2,2
1454,1454,Guildwork Braces β+,12,arms,both,4,3,0,162,180,200,2,1,1,2,2
1455,1455,Guildwork Waist β+,12,waist,both,4,3,0,162,180,200,2,1,1,2,2
1456,1456,Guildwork Feet β+,12,legs,both,4,1,0,162,180,200,2,1,1,2,2
1457,1547,Oolong Hair α+,9,head,both,4,0,0,120,158,178,1,1,1,4,1
1458,1548,Oolong Vest α+,9,chest,both,4,0,0,120,158,178,1,1,1,4,1
1459,1549,Oolong Sleeves α+,9,arms,both,4,0,0,120,158,178,1,1,1,4,1
1460,1550,Oolong Waist α+,9,waist,both,1,1,0,120,158,178,1,1,1,4,1
1461,1551,Oolong Boots α+,9,legs,both,4,2,0,120,158,178,1,1,1,4,1
1462,1552,Astral Veil α+,9,head,both,4,0,0,140,178,198,2,2,2,2,2
1463,1553,Astral Cloth α+,9,chest,both,1,0,0,140,178,198,2,2,2,2,2
1464,1554,Astral Scarf α+,9,arms,both,4,1,1,140,178,198,2,2,2,2,2
1465,1555,Astral Skirt α+,9,waist,both,4,1,0,140,178,198,2,2,2,2,2
1466,1556,Astral Tights α+,9,legs,both,1,0,0,140,178,198,2,2,2,2,2
1467,1592,Pearlspring α+,9,head,both,2,1,0,120,158,178,0,0,0,5,0
1468,1593,Duffel Penguin Mask α+,9,head,both,4,0,0,138,176,196,-1,3,0,4,0
1469,1594,Sealed Dragon Cloth α+,12,head,both,4,4,0,152,170,190,-3,0,0,1,5
1470,1595,Wyverian Ears α+,9,head,both,4,0,0,140,178,198,1,1,1,1,5
1471,1457,Golden Headdress α+,11,head,both,0,0,0,158,182,202,2,0,3,-5,2
1472,1458,Golden Haori α+,11,chest,both,3,1,0,158,182,202,2,0,3,-5,2
1473,1459,Golden Kote α+,11,arms,both,2,0,0,158,182,202,2,0,3,-5,2
1474,1460,Golden Obi α+,11,waist,both,3,1,0,158,182,202,2,0,3,-5,2
1475,1461,Golden Hakama α+,11,legs,both,2,2,0,158,182,202,2,0,3,-5,2
1476,1462,Golden Headdress β+,11,head,both,4,1,0,158,182,202,2,0,3,-5,2
1477,1463,Golden Haori β+,11,chest,both,4,1,1,158,182,202,2,0,3,-5,2
1478,1464,Golden Kote β+,11,arms,both,4,3,0,158,182,202,2,0,3,-5,2
1479,1465,Golden Obi β+,11,waist,both,4,3,0,158,182,202,2,0,3,-5,2
1480,1466,Golden Hakama β+,11,legs,both,4,2,0,158,182,202,2,0,3,-5,2
1481,1467,Grand God's Peer Mask α+,12,head,both,0,0,0,170,188,208,2,0,3,-5,2
1482,1468,Grand God's Peer Garb α+,12,chest,both,1,0,0,170,188,208,2,0,3,-5,2
1483,1469,Grand God's Peer Arms α+,12,arms,both,2,2,0,170,188,208,2,0,3,-5,2
1484,1470,Grand God's Peer Belt α+,12,waist,both,1,1,1,170,188,208,2,0,3,-5,2
1485,1471,Grand God's Peer Feet α+,12,legs,both,2,2,0,170,188,208,2,0,3,-5,2
1486,1472,Grand God's Peer Mask β+,12,head,both,4,0,0,170,188,208,2,0,3,-5,2
1487,1473,Grand God's Peer Garb β+,12,chest,both,4,2,0,170,188,208,2,0,3,-5,2
1488,1474,Grand God's Peer Arms β+,12,arms,both,4,2,1,170,188,208,2,0,3,-5,2
1489,1475,Grand God's Peer Belt β+,12,waist,both,4,2,1,170,188,208,2,0,3,-5,2
1490,1476,Grand God's Peer Feet β+,12,legs,both,4,4,0,170,188,208,2,0,3,-5,2
1491,1477,Stygian Helm α+,11,head,both,2,1,0,160,184,204,2,-4,-5,0,4
1492,1478,Stygian Mail α+,11,chest,both,2,0,0,160,184,204,2,-4,-5,0,4
1493,1479,Stygian Vambraces α+,11,arms,both,2,0,0,160,184,204,2,-4,-5,0,4
1494,1480,Stygian Coil α+,11,waist,both,1,1,1,160,184,204,2,-4,-5,0,4
1495,1481,Stygian Greaves α+,11,legs,both,1,1,0,160,184,204,2,-4,-5,0,4
1496,1482,Stygian Helm β+,11,head,both,4,1,0,160,184,204,2,-4,-5,0,4
1497,1483,Stygian Mail β+,11,chest,both,4,0,0,160,184,204,2,-4,-5,0,4
1498,1484,Stygian Vambraces β+,11,arms,both,4,3,0,160,184,204,2,-4,-5,0,4
1499,1485,Stygian Coil β+,11,waist,both,4,1,1,160,184,204,2,-4,-5,0,4
1500,1486,Stygian Greaves β+,11,legs,both,4,1,0,160,184,204,2,-4,-5,0,4
1501,1487,Safi Crested Crown α+,12,head,both,2,1,1,168,186,206,2,1,1,1,-1
1502,1488,Safi Crested Chest α+,12,chest,both,3,2,0,168,186,206,2,1,1,1,-1
1503,1489,Safi Crested Vambraces α+,12,arms,both,2,2,2,168,186,206,2,1,1,1,-1
1504,1490,Safi Crested Belt α+,12,waist,both,3,0,0,168,186,206,2,1,1,1,-1
1505,1491,Safi Crested Boots α+,12,legs,both,3,2,1,168,186,206,2,1,1,1,-1
1506,1492,Safi Crested Crown β+,12,head,both,4,1,1,168,186,206,2,1,1,1,-1
1507,1493,Safi Crested Chest β+,12,chest,both,4,2,0,168,186,206,2,1,1,1,-1
1508,1494,Safi Crested Vambraces β+,12,arms,both,4,2,2,168,186,206,2,1,1,1,-1
1509,1495,Safi Crested Belt β+,12,waist,both,4,1,0,168,186,206,2,1,1,1,-1
1510,1496,Safi Crested Boots β+,12,legs,both,4,2,1,168,186,206,2,1,1,1,-1
